fips_num,fips_str,incidents,killed,injured
19145,19145,2,0,2
29107,29107,5,3,1
21185,21185,12,2,6
19155,19155,81,8,28
26103,26103,12,6,1
23017,23017,25,7,9
46011,46011,8,0,4
18085,18085,30,3,10
51117,51117,1,0,2
27045,27045,5,1,0
55075,55075,13,6,2
48133,48133,3,3,1
39171,39171,4,2,0
49039,49039,4,2,1
48297,48297,3,4,1
34037,34037,12,3,2
54045,54045,27,6,9
51775,51775,5,0,2
19015,19015,7,1,0
51131,51131,6,3,4
39135,39135,18,6,7
18105,18105,44,7,17
41071,41071,20,3,9
49005,49005,35,11,12
39025,39025,21,8,6
17055,17055,18,7,6
13217,13217,62,27,16
27063,27063,1,0,1
29169,29169,13,3,7
23013,23013,26,2,3
37123,37123,7,4,3
37031,37031,19,4,7
42085,42085,28,12,15
22097,22097,120,34,47
1033,1033,40,17,16
47155,47155,24,8,6
48189,48189,7,0,7
5147,5147,1,0,1
22119,22119,15,3,8
28139,28139,12,10,3
17195,17195,21,6,7
21071,21071,20,6,9
48083,48083,1,0,0
8021,8021,2,4,1
51155,51155,10,7,3
37175,37175,8,4,2
46035,46035,12,2,1
19133,19133,4,0,2
1039,1039,19,7,9
37161,37161,25,8,14
51181,51181,5,0,3
46103,46103,86,18,19
19143,19143,2,1,0
47047,47047,9,3,6
46047,46047,1,0,1
35057,35057,8,4,3
53067,53067,66,22,24
26071,26071,3,1,2
28033,28033,57,24,34
23023,23023,17,2,3
48015,48015,3,3,0
13075,13075,12,5,7
17105,17105,4,3,1
22109,22109,120,36,45
1071,1071,23,8,10
42059,42059,15,9,3
49007,49007,5,2,1
48091,48091,34,11,16
40027,40027,99,31,33
21209,21209,29,9,10
40041,40041,16,6,11
51001,51001,21,11,16
47171,47171,8,5,2
18017,18017,12,4,5
41009,41009,18,2,7
15009,15009,22,6,7
51089,51089,37,10,14
1115,1115,20,9,7
42067,42067,2,1,0
19033,19033,23,2,4
54061,54061,67,17,26
19179,19179,12,3,5
51660,51660,13,2,3
17191,17191,2,0,0
22063,22063,53,18,16
48185,48185,12,11,3
38005,38005,2,2,0
21005,21005,15,6,3
21025,21025,9,1,6
21109,21109,10,7,6
21093,21093,39,15,19
53073,53073,54,16,12
9005,9005,38,11,6
37087,37087,23,10,6
1083,1083,83,18,36
41041,41041,11,2,5
27147,27147,5,2,2
5071,5071,10,5,3
36099,36099,15,1,3
45023,45023,45,10,24
4025,4025,42,19,16
16067,16067,6,2,2
26091,26091,19,7,7
5009,5009,11,9,1
13023,13023,2,2,0
35006,35006,9,5,1
12133,12133,26,2,9
26099,26099,185,42,69
30031,30031,37,8,6
24001,24001,26,4,11
48409,48409,31,8,6
4017,4017,17,12,8
13153,13153,106,27,46
21021,21021,16,1,6
29083,29083,5,6,4
17081,17081,39,3,8
19111,19111,13,5,6
18147,18147,3,2,0
55071,55071,17,1,3
5139,5139,22,16,7
40021,40021,21,6,8
6113,6113,32,16,9
6109,6109,12,2,5
22009,22009,8,6,7
39145,39145,21,9,9
53007,53007,11,6,6
37113,37113,13,4,7
48231,48231,15,12,7
56009,56009,8,4,1
1013,1013,25,10,10
28101,28101,13,6,10
22039,22039,15,4,4
21039,21039,3,1,3
29125,29125,6,1,1
46007,46007,1,0,0
35027,35027,10,5,4
30081,30081,25,6,2
6087,6087,131,26,42
28017,28017,18,1,14
6057,6057,24,4,10
8013,8013,63,14,13
49021,49021,15,4,2
13001,13001,2,2,2
17099,17099,6,1,1
18029,18029,12,4,3
27169,27169,26,7,5
45071,45071,23,10,10
40111,40111,25,16,13
21127,21127,7,8,1
12131,12131,42,3,11
28039,28039,15,7,5
27021,27021,8,3,1
21229,21229,6,3,2
48337,48337,4,5,0
26127,26127,4,1,1
1007,1007,8,6,3
46135,46135,9,1,4
31185,31185,7,1,4
48257,48257,32,10,19
26027,26027,19,2,7
50017,50017,16,3,0
23009,23009,20,3,4
53075,53075,19,4,7
40061,40061,2,0,2
37179,37179,47,18,15
12007,12007,7,1,0
19099,19099,11,4,4
17135,17135,4,0,0
16081,16081,4,1,1
54017,54017,2,0,1
48455,48455,7,5,3
36095,36095,7,0,0
13095,13095,211,39,95
28163,28163,25,18,11
48181,48181,18,11,5
46053,46053,3,0,1
55009,55009,77,17,16
48249,48249,18,8,5
36025,36025,9,0,1
53041,53041,33,10,8
2050,2050,37,11,12
20149,20149,7,2,3
39123,39123,5,2,0
18135,18135,11,3,0
21163,21163,3,3,0
8087,8087,1,0,1
51520,51520,11,0,4
37061,37061,24,9,8
45011,45011,13,6,7
48363,48363,4,1,2
21095,21095,26,6,6
54047,54047,18,11,8
26057,26057,4,1,1
5133,5133,4,5,0
6063,6063,6,1,1
29209,29209,6,2,2
2150,2150,17,2,0
1111,1111,5,3,5
39081,39081,24,6,15
22053,22053,29,12,8
51003,51003,28,6,10
47015,47015,4,2,3
5003,5003,6,3,2
53071,53071,12,6,1
48315,48315,9,4,3
13107,13107,11,8,5
39157,39157,13,9,5
37189,37189,19,3,6
48139,48139,21,9,10
55139,55139,62,13,14
41027,41027,8,3,4
8035,8035,42,19,15
13155,13155,8,1,2
6089,6089,76,24,26
48039,48039,77,29,22
17177,17177,57,3,18
48305,48305,4,5,0
33003,33003,14,1,3
8107,8107,6,1,2
18053,18053,16,7,9
28153,28153,20,15,11
40049,40049,8,2,6
35041,35041,34,4,3
54079,54079,24,3,9
37007,37007,16,14,11
48449,48449,10,4,7
18065,18065,18,7,7
20155,20155,24,5,11
37145,37145,10,5,4
13057,13057,41,16,22
1113,1113,55,35,39
28029,28029,24,8,9
8097,8097,7,1,0
13045,13045,24,16,10
39029,39029,16,9,11
29069,29069,20,10,8
48317,48317,5,1,0
1107,1107,6,3,5
21085,21085,8,4,2
2164,2164,7,2,0
49015,49015,3,1,2
47151,47151,5,3,5
40087,40087,17,10,3
13097,13097,35,20,21
47029,47029,12,5,3
40093,40093,1,0,0
35025,35025,29,11,13
41031,41031,9,4,3
51073,51073,12,5,6
48395,48395,8,4,3
21035,21035,21,7,3
5035,5035,21,13,14
28043,28043,40,16,15
39079,39079,6,3,4
5027,5027,4,3,0
28077,28077,11,7,5
35035,35035,15,8,6
40071,40071,6,1,3
17035,17035,2,1,1
18145,18145,13,5,4
13169,13169,8,4,3
55117,55117,28,4,7
37153,37153,10,7,5
42097,42097,32,8,14
6105,6105,15,5,5
22075,22075,14,0,6
5037,5037,15,4,9
54097,54097,3,1,0
31111,31111,19,3,5
48019,48019,6,3,3
20151,20151,7,1,5
1041,1041,8,3,4
5015,5015,6,3,0
42033,42033,13,4,6
18051,18051,8,3,1
29053,29053,12,4,1
18037,18037,18,1,5
37109,37109,30,6,12
39101,39101,29,5,6
54013,54013,4,2,3
48021,48021,21,16,5
26061,26061,4,1,0
51061,51061,12,4,4
16009,16009,5,2,1
29133,29133,22,5,15
22101,22101,40,9,17
26033,26033,7,2,1
48373,48373,6,5,5
21019,21019,17,4,3
36021,36021,23,1,11
51007,51007,6,2,2
30057,30057,4,0,4
5019,5019,5,3,1
1023,1023,10,6,3
26015,26015,9,5,3
6011,6011,7,0,3
19101,19101,3,2,1
51820,51820,25,1,2
19083,19083,5,1,1
5045,5045,52,17,23
47081,47081,13,8,6
19139,19139,57,1,15
48387,48387,1,0,0
55069,55069,8,2,5
46041,46041,6,2,1
45039,45039,11,5,6
55113,55113,13,9,2
17053,17053,6,0,2
37037,37037,14,2,6
30071,30071,1,1,0
1119,1119,12,11,8
2261,2261,9,3,0
47051,47051,14,5,4
48221,48221,4,1,1
47173,47173,6,3,1
18109,18109,8,2,5
48349,48349,9,9,4
51079,51079,5,0,3
53029,53029,8,2,4
56029,56029,15,7,7
54109,54109,12,2,8
19127,19127,12,3,5
13191,13191,2,1,5
28099,28099,37,17,10
5055,5055,21,8,8
40079,40079,14,9,7
22007,22007,37,8,5
1045,1045,33,8,17
6021,6021,13,3,5
48397,48397,10,5,4
13301,13301,7,4,4
5085,5085,24,7,10
29057,29057,2,1,2
12017,12017,29,13,12
26111,26111,8,3,4
21225,21225,9,4,3
16039,16039,8,5,3
48003,48003,5,0,2
28031,28031,13,8,3
21091,21091,3,1,0
48241,48241,9,3,5
18021,18021,10,2,3
48469,48469,10,6,3
27061,27061,8,3,1
37091,37091,9,5,7
21129,21129,5,5,1
51169,51169,6,3,3
45001,45001,16,6,8
29073,29073,6,2,4
27163,27163,33,8,13
33013,33013,73,5,10
13127,13127,84,22,41
8039,8039,6,3,1
38053,38053,16,0,3
13019,13019,6,3,2
37197,37197,6,2,1
16087,16087,1,1,0
29161,29161,13,5,7
51195,51195,15,7,5
29119,29119,10,5,4
36019,36019,16,6,4
48281,48281,7,4,2
34009,34009,31,2,8
6101,6101,21,9,6
22083,22083,7,4,3
26119,26119,2,2,0
31101,31101,3,3,1
31079,31079,15,4,2
21099,21099,10,6,3
19067,19067,9,2,0
35047,35047,11,2,4
27119,27119,13,4,7
27059,27059,5,0,2
28123,28123,14,9,5
37193,37193,10,9,6
16075,16075,4,2,2
2198,2198,12,1,3
39129,39129,11,8,1
16053,16053,6,2,1
17117,17117,6,2,3
48371,48371,3,1,2
26045,26045,24,10,7
31177,31177,9,0,3
39173,39173,24,1,11
48031,48031,1,0,0
54057,54057,5,1,0
13311,13311,6,2,3
22047,22047,24,13,10
18103,18103,11,2,2
47145,47145,18,5,7
53057,53057,25,17,5
48193,48193,2,1,0
48049,48049,14,5,1
35051,35051,5,4,0
22111,22111,16,4,6
55129,55129,4,1,0
49047,49047,22,9,9
5121,5121,4,2,0
13083,13083,3,0,0
37141,37141,19,7,8
27097,27097,5,0,1
48227,48227,17,8,7
13247,13247,33,9,10
35007,35007,5,3,2
21043,21043,9,3,4
12013,12013,6,1,5
19081,19081,2,1,0
21177,21177,17,5,4
51057,51057,1,0,1
51515,51515,2,0,0
54009,54009,5,1,0
51097,51097,1,1,0
54027,54027,2,1,1
18071,18071,27,4,3
18087,18087,9,0,2
8085,8085,17,2,5
51085,51085,18,4,10
5083,5083,10,6,2
56007,56007,4,1,0
29163,29163,7,2,2
24035,24035,9,4,3
29081,29081,1,0,0
2195,2195,4,0,1
47055,47055,6,2,1
1059,1059,21,5,6
13017,13017,7,4,3
20051,20051,3,1,2
39169,39169,16,3,7
20045,20045,62,14,37
53045,53045,22,17,3
29137,29137,4,1,3
17093,17093,19,2,3
54015,54015,12,5,4
21193,21193,16,6,4
40115,40115,14,8,4
18175,18175,10,9,4
42121,42121,5,5,0
13287,13287,5,2,1
55029,55029,4,1,1
38003,38003,8,0,1
17037,17037,20,6,9
17137,17137,10,1,4
19187,19187,40,4,13
48443,48443,2,3,0
19055,19055,4,1,2
51171,51171,4,3,1
21205,21205,10,8,2
47141,47141,23,12,10
42039,42039,15,6,5
17057,17057,2,1,1
55063,55063,55,4,16
42047,42047,7,1,3
18013,18013,7,2,5
47003,47003,9,2,3
1091,1091,12,4,3
26019,26019,2,0,1
31073,31073,1,0,0
22123,22123,2,3,0
21011,21011,5,5,0
30083,30083,3,1,1
48075,48075,4,2,2
53055,53055,5,2,2
28117,28117,18,3,4
51027,51027,13,8,4
50025,50025,40,8,3
17003,17003,9,2,8
21207,21207,6,2,2
48131,48131,3,1,0
45017,45017,21,5,5
13189,13189,19,12,2
29033,29033,2,1,2
16057,16057,19,6,4
51005,51005,1,0,0
42013,42013,41,3,5
16017,16017,22,6,8
54071,54071,3,1,0
27067,27067,7,0,2
39167,39167,5,2,2
50021,50021,53,8,12
48147,48147,8,4,4
18023,18023,8,2,3
39039,39039,8,4,4
49027,49027,3,0,1
40139,40139,3,1,0
50019,50019,17,2,2
55005,55005,19,10,4
29017,29017,8,3,1
46111,46111,3,1,2
36043,36043,7,10,4
28083,28083,40,17,20
13031,13031,195,15,27
39021,39021,10,2,6
56033,56033,7,3,2
51063,51063,2,0,0
55021,55021,17,4,0
39073,39073,7,7,2
16031,16031,4,3,0
42127,42127,7,3,3
28005,28005,5,1,3
51683,51683,18,1,9
27157,27157,5,0,0
17127,17127,12,3,5
1029,1029,8,2,3
26059,26059,10,2,1
39161,39161,3,0,1
21003,21003,11,7,4
16033,16033,1,0,1
53017,53017,3,2,0
17181,17181,3,0,0
12125,12125,4,7,1
1017,1017,22,7,19
18153,18153,8,1,2
31047,31047,3,0,0
48331,48331,8,6,4
54041,54041,6,2,1
31037,31037,3,2,1
29215,29215,10,12,6
28019,28019,1,1,1
55097,55097,17,5,5
28107,28107,34,17,18
48177,48177,1,1,0
56011,56011,1,0,0
13259,13259,2,1,1
28143,28143,13,6,8
2290,2290,13,4,0
17121,17121,42,4,8
24047,24047,17,3,6
8055,8055,4,2,2
30043,30043,4,2,0
29175,29175,15,10,2
28011,28011,22,12,16
26055,26055,29,3,3
51790,51790,10,3,5
34019,34019,13,2,4
42131,42131,5,7,0
40135,40135,18,7,3
37167,37167,33,14,16
29139,29139,5,2,1
21203,21203,9,5,1
19167,19167,5,0,1
19095,19095,3,2,0
13271,13271,3,2,2
55023,55023,6,2,1
42111,42111,16,6,2
46123,46123,2,1,0
18119,18119,4,3,0
13029,13029,15,5,3
29149,29149,3,1,0
29023,29023,31,12,8
20115,20115,3,1,1
1085,1085,8,5,3
18181,18181,9,6,2
48299,48299,8,4,1
13255,13255,24,12,10
13237,13237,4,5,2
6025,6025,40,11,11
17083,17083,2,1,1
17063,17063,8,1,2
51137,51137,9,5,2
39147,39147,14,7,7
35039,35039,13,11,4
51111,51111,7,2,5
17165,17165,18,2,10
55039,55039,29,7,6
49001,49001,3,3,0
48497,48497,8,4,1
45065,45065,4,3,2
37011,37011,3,1,0
37035,37035,81,38,30
4007,4007,8,4,1
39087,39087,13,7,4
20181,20181,2,0,1
47031,47031,15,3,10
39063,39063,15,8,4
26117,26117,8,4,0
13165,13165,4,3,1
27093,27093,4,2,2
5149,5149,6,4,1
37003,37003,13,6,7
6115,6115,33,12,15
48001,48001,27,10,13
42123,42123,9,6,3
47105,47105,11,8,1
55041,55041,4,3,1
13183,13183,6,2,2
16073,16073,3,2,0
30007,30007,5,2,0
12041,12041,4,9,3
13113,13113,23,6,12
1129,1129,5,3,2
39109,39109,43,5,11
21147,21147,4,2,3
56043,56043,3,1,1
27107,27107,4,2,1
38025,38025,1,0,1
54099,54099,21,4,3
5087,5087,5,2,2
12039,12039,13,3,7
13081,13081,36,13,23
30065,30065,4,2,3
51029,51029,4,3,1
48063,48063,5,3,4
5047,5047,3,2,1
48251,48251,23,10,11
6015,6015,9,2,9
29157,29157,7,0,1
12059,12059,13,3,5
21115,21115,7,7,1
8093,8093,7,4,5
4001,4001,8,8,5
13131,13131,10,4,3
55135,55135,10,3,2
54105,54105,1,1,0
29115,29115,1,0,1
13013,13013,73,8,6
48115,48115,5,2,3
54053,54053,13,2,8
29091,29091,7,1,4
12121,12121,7,1,3
24041,24041,3,1,0
36023,36023,13,1,3
13137,13137,12,11,4
20133,20133,4,1,0
51035,51035,14,3,6
17133,17133,5,3,0
48463,48463,3,4,7
19191,19191,2,0,0
48477,48477,5,2,1
28069,28069,12,3,7
28135,28135,1,0,0
29127,29127,17,1,8
46095,46095,1,0,0
19035,19035,2,0,0
1079,1079,11,7,6
22037,22037,8,4,4
13123,13123,4,4,0
48223,48223,11,5,3
13069,13069,37,11,12
51099,51099,9,3,6
16071,16071,2,0,1
51025,51025,1,0,7
22043,22043,2,0,0
19131,19131,2,0,0
13195,13195,64,6,5
47025,47025,6,2,2
55055,55055,11,7,0
20111,20111,7,2,2
31025,31025,8,1,2
17007,17007,16,3,2
1099,1099,3,0,1
47035,47035,8,9,2
51069,51069,9,4,3
19171,19171,4,1,0
37199,37199,5,2,1
13043,13043,6,3,1
48025,48025,7,5,1
39091,39091,5,2,2
19125,19125,7,1,3
20073,20073,1,0,0
49041,49041,9,1,4
39105,39105,10,1,5
48321,48321,7,3,2
5081,5081,7,5,1
47117,47117,7,2,5
21017,21017,10,4,9
48499,48499,10,4,6
37115,37115,5,1,1
49017,49017,1,0,1
18041,18041,4,0,2
24039,24039,13,4,3
6043,6043,7,0,3
13055,13055,5,3,1
47183,47183,15,5,3
31045,31045,2,1,0
5013,5013,2,2,1
37143,37143,6,1,6
29167,29167,5,1,2
6033,6033,19,8,7
40011,40011,2,1,1
19021,19021,10,0,1
31067,31067,8,0,3
47139,47139,5,2,5
40137,40137,12,7,3
40149,40149,5,4,2
13143,13143,3,2,1
51031,51031,20,5,6
51067,51067,21,11,13
47143,47143,6,2,1
18033,18033,11,2,2
40035,40035,2,0,1
19087,19087,6,0,2
27031,27031,3,3,0
45061,45061,9,6,3
2105,2105,2,0,0
39067,39067,2,0,1
8119,8119,8,1,2
17011,17011,4,0,1
47101,47101,6,4,2
50009,50009,2,2,0
18183,18183,3,1,1
12079,12079,22,4,11
31167,31167,1,0,0
42027,42027,30,1,4
20059,20059,5,1,1
26067,26067,12,6,2
22027,22027,2,2,0
13273,13273,9,0,4
53037,53037,7,2,0
48365,48365,11,9,6
48217,48217,12,6,2
12075,12075,15,11,6
48175,48175,2,1,1
13157,13157,75,13,13
39059,39059,23,4,1
29009,29009,8,4,1
28157,28157,3,4,0
12027,12027,4,4,1
51105,51105,4,0,1
27055,27055,2,0,2
39051,39051,9,6,2
29181,29181,5,5,1
48159,48159,4,1,2
56041,56041,3,1,1
56013,56013,15,7,5
54095,54095,2,0,0
13177,13177,14,4,4
49019,49019,4,0,0
13167,13167,4,0,6
42025,42025,14,2,4
22081,22081,4,3,2
28091,28091,28,14,9
49013,49013,9,6,1
51840,51840,8,2,2
18151,18151,12,1,3
48313,48313,5,2,2
20011,20011,2,0,0
48437,48437,2,1,0
47043,47043,14,6,4
30003,30003,6,5,4
39125,39125,7,4,1
27115,27115,8,1,3
16047,16047,7,4,3
30077,30077,3,6,1
13277,13277,48,14,13
39127,39127,6,4,1
39131,39131,6,3,1
13141,13141,2,2,0
33019,33019,12,0,2
31143,31143,1,0,0
38093,38093,8,3,3
21031,21031,3,0,1
29011,29011,1,0,1
48493,48493,10,31,23
18143,18143,8,5,1
55111,55111,24,3,3
27041,27041,12,5,4
39015,39015,11,7,0
13005,13005,7,1,3
4009,4009,10,1,4
31043,31043,8,2,1
20041,20041,8,0,1
17051,17051,3,2,1
27141,27141,10,1,3
31021,31021,2,2,0
20143,20143,1,1,0
22013,22013,6,1,4
18031,18031,10,5,2
13257,13257,14,5,3
48203,48203,59,21,13
27001,27001,5,3,0
13233,13233,9,5,1
20145,20145,1,1,0
20085,20085,7,0,1
13163,13163,3,0,1
21169,21169,4,4,1
13197,13197,1,1,0
29117,29117,3,0,0
40039,40039,10,4,3
5129,5129,3,3,1
1061,1061,11,4,7
28013,28013,12,5,6
55061,55061,2,1,0
40085,40085,6,1,4
46127,46127,3,1,0
51125,51125,8,0,3
21231,21231,9,7,2
29143,29143,9,4,0
37041,37041,9,1,12
22065,22065,12,6,14
47013,47013,17,6,6
51077,51077,5,3,2
13221,13221,5,2,4
21049,21049,15,7,10
26023,26023,7,2,4
21045,21045,6,2,2
13313,13313,23,9,8
35037,35037,4,3,1
21131,21131,5,1,7
22091,22091,6,7,1
51165,51165,6,1,4
48233,48233,12,6,6
51049,51049,2,0,1
20039,20039,4,2,2
16029,16029,4,0,1
55043,55043,9,2,2
48079,48079,1,0,1
55109,55109,16,3,4
47077,47077,14,6,8
55125,55125,2,2,0
26041,26041,3,0,0
21103,21103,7,2,3
54093,54093,1,1,0
22011,22011,10,7,3
24037,24037,25,6,7
18171,18171,1,0,0
46033,46033,3,1,0
19049,19049,6,2,1
21037,21037,24,8,9
21143,21143,8,3,3
17021,17021,8,6,6
39117,39117,3,1,0
56001,56001,5,3,1
40117,40117,2,0,0
53003,53003,5,1,2
51145,51145,4,3,0
21097,21097,10,6,1
1075,1075,2,1,1
28115,28115,10,2,6
26149,26149,17,3,4
30053,30053,9,5,2
42035,42035,4,1,2
18001,18001,4,1,0
54007,54007,5,2,3
37029,37029,5,2,0
55047,55047,7,3,1
39115,39115,3,0,1
42061,42061,16,5,1
30047,30047,13,6,4
48199,48199,10,4,8
51091,51091,1,1,0
30001,30001,5,1,2
48279,48279,4,1,2
36031,36031,9,0,4
16079,16079,12,2,2
18113,18113,11,3,1
17103,17103,5,2,0
5101,5101,1,1,0
46091,46091,1,0,0
40023,40023,10,6,9
48399,48399,2,2,0
17185,17185,1,0,2
41049,41049,3,1,2
21213,21213,10,5,5
26007,26007,3,1,0
51093,51093,11,4,3
40045,40045,1,0,1
39083,39083,7,7,1
49033,49033,2,2,2
26165,26165,5,1,2
13209,13209,2,2,1
22029,22029,10,3,6
41065,41065,6,1,3
13213,13213,3,1,2
22077,22077,17,10,10
53019,53019,1,0,1
42115,42115,8,2,2
5073,5073,2,1,1
18069,18069,4,2,4
13193,13193,4,3,2
18139,18139,4,0,0
17147,17147,4,1,0
20053,20053,3,0,2
18077,18077,5,3,2
27005,27005,15,1,7
47109,47109,5,1,4
55078,55078,5,0,0
42009,42009,11,2,2
17107,17107,3,1,1
16051,16051,10,2,7
19147,19147,2,0,1
55017,55017,16,6,2
8081,8081,4,3,1
13061,13061,2,2,1
13105,13105,6,5,3
21077,21077,2,2,0
13011,13011,2,2,1
20179,20179,1,0,0
5011,5011,4,1,1
47063,47063,19,3,9
1025,1025,2,4,1
35023,35023,2,0,2
18093,18093,15,5,4
37099,37099,6,3,3
17071,17071,6,2,2
39005,39005,7,1,6
19037,19037,4,1,1
26031,26031,1,0,1
18007,18007,3,1,2
54063,54063,3,2,0
39011,39011,4,1,1
16049,16049,4,1,1
48143,48143,6,1,4
37095,37095,1,0,0
8071,8071,5,5,1
19137,19137,9,1,2
31139,31139,1,0,0
1067,1067,4,1,2
19121,19121,7,0,3
49025,49025,3,1,0
21075,21075,5,3,1
20117,20117,2,0,0
1093,1093,6,4,1
17073,17073,10,8,1
27091,27091,2,1,1
6069,6069,8,2,4
30021,30021,1,1,0
19181,19181,3,0,2
28131,28131,9,2,7
48111,48111,1,0,1
18099,18099,7,0,2
30023,30023,4,1,0
13231,13231,1,0,0
29179,29179,2,3,1
30011,30011,1,2,0
19091,19091,3,1,0
41015,41015,11,0,2
31065,31065,2,0,0
50015,50015,8,0,2
21123,21123,1,0,1
41013,41013,8,4,4
55003,55003,4,4,1
21211,21211,11,6,4
38085,38085,1,1,0
28025,28025,17,4,15
13315,13315,4,1,1
20087,20087,6,4,1
19161,19161,7,1,4
41061,41061,2,0,1
54089,54089,8,4,4
35028,35028,5,0,0
41053,41053,12,6,4
55053,55053,8,5,1
13175,13175,15,11,7
28137,28137,2,1,2
21133,21133,10,3,6
40073,40073,3,1,1
22067,22067,15,4,7
38023,38023,2,0,1
18179,18179,8,2,2
32033,32033,2,0,1
42103,42103,16,6,5
12123,12123,11,4,13
12067,12067,2,0,1
29131,29131,3,2,2
27127,27127,1,0,1
2220,2220,3,1,2
48207,48207,1,0,0
29221,29221,9,3,3
19059,19059,5,2,2
54067,54067,9,3,6
27153,27153,2,0,1
21089,21089,9,6,3
51135,51135,5,4,4
31119,31119,9,0,2
41007,41007,7,5,1
48353,48353,3,1,2
50013,50013,4,0,3
42117,42117,5,0,2
27159,27159,2,3,0
34041,34041,9,4,3
4023,4023,5,0,2
54077,54077,16,4,3
45009,45009,21,5,13
8007,8007,3,3,1
26153,26153,1,3,0
27087,27087,4,1,3
46105,46105,1,1,0
50027,50027,26,4,6
31033,31033,2,3,0
18165,18165,2,0,0
32001,32001,2,2,0
17193,17193,2,0,2
22059,22059,2,2,0
48165,48165,7,2,6
47133,47133,1,1,0
31137,31137,1,0,1
47103,47103,7,3,6
19077,19077,3,0,3
51750,51750,8,0,2
18061,18061,4,3,2
21081,21081,7,4,5
55033,55033,16,4,3
55057,55057,6,1,2
26101,26101,9,1,0
27083,27083,4,2,0
55015,55015,4,3,2
51081,51081,4,3,1
38055,38055,4,1,0
18025,18025,4,2,2
51121,51121,17,7,5
13207,13207,12,4,5
42057,42057,4,5,1
37005,37005,2,1,1
38079,38079,6,3,1
13251,13251,4,4,0
51023,51023,8,1,2
29101,29101,10,6,4
50005,50005,16,2,6
27167,27167,6,2,1
56037,56037,3,1,1
21157,21157,12,3,16
55115,55115,25,0,4
5053,5053,5,2,1
13091,13091,8,4,3
31157,31157,12,0,4
29003,29003,3,1,1
21175,21175,4,1,2
21027,21027,3,4,0
39065,39065,1,0,1
26123,26123,8,5,3
13201,13201,3,1,3
48017,48017,1,0,1
54075,54075,3,3,0
21033,21033,7,5,1
8051,8051,4,3,1
26029,26029,5,0,3
17087,17087,1,1,0
22049,22049,3,2,0
47111,47111,4,5,1
55077,55077,3,2,1
48219,48219,11,3,1
49003,49003,3,1,1
17153,17153,4,1,5
21171,21171,2,1,1
55137,55137,5,1,0
37053,37053,3,0,2
37173,37173,4,2,1
12043,12043,1,0,2
30005,30005,1,0,0
30105,30105,2,2,1
22093,22093,5,2,3
55083,55083,4,2,1
48069,48069,2,0,0
51147,51147,5,1,1
24023,24023,4,0,1
37055,37055,9,0,3
51580,51580,7,0,2
17067,17067,6,4,0
51163,51163,3,3,0
20125,20125,15,6,8
40105,40105,5,1,3
8014,8014,7,3,2
48503,48503,3,2,3
22113,22113,34,7,16
5065,5065,3,2,1
48343,48343,3,2,1
40015,40015,16,11,2
48237,48237,1,1,0
40033,40033,3,2,1
18101,18101,4,3,1
54051,54051,6,2,1
32029,32029,5,1,4
19063,19063,3,2,0
45037,45037,11,6,3
28079,28079,8,5,4
40133,40133,7,6,2
20163,20163,1,0,1
55001,55001,4,2,2
20121,20121,2,3,0
54103,54103,4,2,1
26093,26093,6,3,1
47127,47127,1,1,1
45081,45081,5,1,3
20195,20195,1,1,0
46115,46115,3,0,3
30101,30101,1,0,1
55065,55065,2,0,0
27129,27129,1,0,1
12047,12047,2,2,0
38009,38009,2,2,1
37073,37073,1,1,0
13093,13093,5,8,1
13279,13279,14,6,6
13187,13187,2,2,0
28021,28021,13,7,7
47185,47185,6,6,1
53047,53047,11,5,2
48419,48419,7,4,4
47071,47071,8,1,10
13049,13049,2,2,0
19003,19003,1,1,0
13007,13007,2,1,1
51183,51183,4,2,3
48427,48427,12,12,6
8023,8023,1,1,0
26143,26143,5,3,4
30089,30089,3,3,1
55127,55127,15,8,2
48359,48359,1,0,0
47039,47039,2,1,0
20007,20007,2,1,1
56015,56015,2,3,0
36033,36033,7,3,3
47023,47023,9,3,3
1063,1063,8,5,13
38103,38103,1,2,0
46005,46005,3,0,0
55107,55107,3,1,0
31039,31039,1,0,0
46023,46023,8,7,2
48051,48051,3,2,3
37117,37117,17,3,11
28063,28063,4,2,1
48445,48445,2,1,2
35029,35029,5,5,0
51595,51595,4,2,2
51071,51071,7,3,2
21167,21167,9,3,4
13085,13085,7,4,3
37009,37009,5,3,2
30103,30103,1,1,0
13173,13173,4,1,2
49029,49029,2,0,1
18073,18073,2,0,2
13303,13303,7,2,2
42087,42087,5,3,1
13281,13281,4,2,0
39097,39097,5,3,4
48325,48325,11,6,4
54043,54043,8,1,4
45027,45027,8,7,2
20193,20193,1,1,0
46087,46087,1,0,1
28129,28129,3,1,2
21159,21159,4,4,0
32027,32027,1,0,3
13305,13305,4,3,2
53031,53031,6,3,3
37169,37169,12,9,1
55019,55019,4,2,1
39053,39053,10,1,7
18055,18055,7,5,1
48379,48379,3,1,1
17123,17123,1,1,0
39055,39055,4,1,1
46129,46129,1,0,0
38011,38011,1,0,0
39077,39077,6,2,3
27073,27073,2,2,0
48067,48067,10,8,4
19109,19109,1,0,0
22125,22125,1,0,1
26087,26087,12,3,3
54031,54031,2,1,1
19075,19075,2,0,0
17145,17145,6,1,4
31147,31147,2,1,0
13293,13293,4,1,1
30061,30061,3,3,1
48473,48473,5,5,3
54021,54021,5,2,3
13003,13003,2,2,1
27113,27113,2,1,1
37185,37185,7,8,5
16021,16021,2,0,0
