fips_num,fips_str,incidents,killed,injured
47101,47101,4,2,0
5063,5063,9,3,5
41005,41005,68,20,29
27009,27009,10,1,4
47053,47053,34,8,19
18135,18135,5,1,0
51199,51199,20,6,8
21151,21151,30,7,9
48395,48395,6,3,2
54037,54037,4,3,3
51061,51061,8,2,3
49057,49057,38,13,12
54059,54059,7,1,5
50009,50009,2,2,0
27145,27145,38,2,14
18183,18183,1,0,0
12079,12079,14,0,3
48361,48361,16,9,5
31167,31167,1,0,0
54003,54003,19,5,5
18095,18095,20,4,9
42027,42027,14,1,2
20059,20059,2,1,0
16065,16065,4,1,1
28111,28111,3,1,2
53007,53007,3,1,2
26067,26067,7,1,1
29159,29159,4,1,3
31019,31019,11,1,3
54049,54049,26,5,6
22027,22027,1,1,0
40123,40123,9,1,7
13273,13273,5,0,4
53037,53037,5,1,0
13107,13107,4,2,1
48365,48365,9,7,5
48217,48217,6,3,0
37111,37111,29,7,11
40001,40001,4,2,0
48367,48367,12,4,7
13301,13301,5,3,4
28003,28003,19,10,10
13289,13289,6,1,1
27037,27037,32,12,8
29109,29109,10,6,0
12075,12075,7,5,2
29071,29071,27,7,9
13017,13017,5,1,3
47017,47017,6,2,3
48175,48175,2,1,1
29225,29225,3,5,2
13157,13157,48,8,7
1049,1049,21,7,10
39059,39059,8,4,0
29009,29009,4,3,0
28157,28157,2,3,0
12027,12027,2,2,1
37079,37079,5,4,2
51105,51105,2,0,1
38035,38035,19,3,5
36057,36057,7,1,1
27055,27055,2,0,2
1121,1121,21,13,7
28017,28017,6,0,5
41019,41019,25,15,8
20061,20061,14,7,6
36101,36101,11,0,2
48049,48049,5,3,1
39051,39051,6,4,2
29181,29181,3,2,0
48159,48159,4,1,2
56041,56041,2,1,0
21073,21073,35,4,15
56013,56013,11,5,3
53057,53057,10,8,2
49005,49005,21,8,4
54095,54095,2,0,0
48227,48227,10,4,4
13177,13177,10,2,4
49019,49019,3,0,0
29133,29133,11,3,6
13167,13167,3,0,6
42025,42025,10,2,4
22081,22081,3,2,2
28091,28091,18,8,6
48183,48183,89,34,33
37195,37195,16,11,6
39043,39043,33,3,15
48287,48287,1,1,0
55027,55027,15,1,6
49013,49013,5,5,0
19101,19101,1,0,1
51840,51840,6,1,2
18151,18151,8,0,3
48313,48313,3,0,1
20011,20011,1,0,0
41045,41045,11,6,3
47141,47141,12,7,2
16011,16011,10,3,1
36089,36089,21,0,4
48437,48437,2,1,0
47043,47043,5,2,1
5055,5055,13,4,7
54029,54029,6,2,3
45069,45069,22,6,15
30003,30003,2,3,3
39125,39125,4,3,0
27115,27115,8,1,3
47021,47021,6,4,2
16047,16047,4,3,2
30077,30077,2,1,1
45005,45005,15,4,13
13277,13277,33,9,9
39127,39127,4,4,1
54061,54061,41,11,12
29201,29201,23,9,12
28117,28117,8,2,1
39131,39131,4,2,0
13075,13075,8,4,6
13141,13141,2,2,0
33019,33019,10,0,1
21207,21207,5,1,2
31143,31143,1,0,0
38093,38093,4,2,2
29113,29113,14,1,3
17075,17075,5,4,2
48407,48407,4,3,3
48185,48185,8,7,3
21031,21031,2,0,1
51191,51191,16,13,4
48135,48135,54,19,25
29011,29011,1,0,1
29083,29083,1,1,1
48493,48493,4,27,22
56029,56029,10,6,3
36091,36091,23,3,5
16017,16017,10,2,4
53073,53073,35,9,7
5021,5021,2,0,0
1023,1023,6,3,2
18105,18105,23,4,7
18143,18143,4,1,0
39041,39041,7,1,3
55111,55111,18,2,2
27041,27041,10,3,4
53075,53075,13,2,6
39015,39015,9,6,0
39173,39173,19,1,9
48401,48401,8,6,1
36113,36113,21,4,6
13005,13005,4,1,1
4009,4009,6,1,2
31043,31043,6,2,1
20041,20041,6,0,1
13189,13189,9,6,2
9007,9007,22,4,5
35061,35061,12,4,7
55063,55063,32,3,11
20151,20151,4,0,3
39149,39149,8,0,2
17051,17051,2,2,0
27141,27141,7,0,2
31021,31021,1,0,0
21065,21065,5,4,2
29099,29099,30,11,9
38059,38059,17,3,2
20143,20143,1,1,0
22013,22013,3,0,3
39169,39169,10,2,4
20079,20079,8,8,19
53009,53009,12,5,1
18153,18153,2,0,1
47029,47029,5,2,2
13129,13129,10,3,1
50019,50019,13,0,2
13001,13001,1,1,2
18031,18031,8,5,1
22061,22061,16,9,11
13257,13257,8,5,0
29031,29031,80,13,31
47011,47011,26,14,9
48203,48203,38,13,9
48339,48339,70,21,25
29105,29105,5,2,0
36099,36099,6,0,1
17141,17141,3,0,1
18063,18063,17,5,6
1031,1031,12,4,6
1109,1109,22,5,11
39163,39163,2,0,0
30081,30081,9,4,0
27001,27001,1,0,0
13233,13233,3,1,0
5135,5135,9,3,3
49039,49039,3,2,1
5107,5107,21,3,15
20145,20145,1,1,0
20085,20085,4,0,1
1041,1041,6,2,3
18071,18071,13,0,1
13097,13097,20,14,13
13163,13163,1,0,0
21189,21189,2,0,2
21169,21169,3,2,1
29187,29187,6,1,4
22119,22119,6,1,4
13197,13197,1,1,0
29117,29117,3,0,0
48297,48297,2,3,1
47153,47153,5,3,3
1045,1045,21,5,13
29093,29093,1,1,0
29163,29163,5,1,2
40039,40039,7,4,2
5129,5129,2,2,1
1061,1061,10,3,7
40099,40099,6,3,4
28065,28065,5,4,4
28013,28013,8,4,4
48449,48449,3,1,3
37187,37187,7,1,8
19179,19179,5,2,1
55061,55061,2,1,0
13045,13045,14,7,7
5085,5085,11,4,3
40085,40085,3,1,2
39081,39081,15,4,5
35041,35041,23,2,1
48181,48181,10,5,1
46127,46127,3,1,0
51125,51125,4,0,2
46035,46035,8,1,0
31141,31141,7,1,1
29217,29217,7,5,0
21231,21231,5,6,1
29143,29143,5,2,0
36035,36035,9,1,1
37041,37041,6,1,8
18067,18067,28,8,15
22065,22065,8,4,9
28071,28071,15,3,3
28061,28061,2,0,3
41023,41023,4,1,1
48347,48347,17,6,5
29043,29043,9,5,1
45001,45001,9,4,5
47013,47013,10,4,2
1017,1017,15,5,16
19149,19149,4,1,1
13159,13159,2,1,0
51077,51077,3,1,1
13221,13221,3,1,1
38053,38053,12,0,2
45089,45089,16,8,3
19127,19127,8,3,4
33003,33003,8,1,3
21049,21049,13,6,8
8097,8097,1,0,0
6089,6089,44,13,14
26023,26023,3,1,0
26127,26127,1,0,0
21011,21011,3,3,0
17095,17095,5,0,2
54005,54005,7,3,4
21045,21045,4,2,0
55141,55141,27,2,3
22109,22109,68,19,21
1009,1009,9,7,1
27147,27147,1,1,0
8107,8107,5,0,2
20113,20113,5,2,2
54097,54097,2,0,0
36039,36039,10,2,2
46113,46113,4,3,0
13313,13313,14,4,5
35037,35037,2,1,0
53071,53071,3,2,0
22047,22047,13,7,6
18049,18049,2,0,0
21131,21131,5,1,7
49053,49053,21,3,6
45055,45055,21,5,5
47097,47097,4,2,5
48341,48341,1,0,1
22091,22091,4,5,1
51165,51165,4,1,3
5023,5023,2,1,0
19187,19187,19,2,8
48233,48233,6,3,2
51049,51049,1,0,0
20039,20039,3,1,2
42033,42033,6,1,3
51033,51033,8,4,4
16029,16029,2,0,1
40115,40115,7,4,2
25015,25015,18,0,7
55043,55043,4,1,1
1071,1071,10,4,5
51109,51109,11,5,5
51095,51095,11,4,5
48317,48317,1,0,0
18147,18147,2,0,0
26089,26089,4,1,0
31079,31079,2,0,1
48079,48079,1,0,1
21177,21177,15,3,4
55109,55109,13,3,4
47077,47077,8,4,6
55125,55125,2,2,0
26041,26041,2,0,0
21103,21103,3,1,2
21035,21035,11,4,1
54093,54093,1,1,0
37069,37069,6,4,0
51149,51149,14,5,6
41031,41031,5,1,1
47055,47055,4,1,1
22011,22011,8,5,3
24037,24037,12,1,4
18171,18171,1,0,0
18021,18021,8,2,3
46033,46033,2,1,0
21095,21095,15,2,4
19049,19049,5,2,1
5075,5075,7,1,0
21037,21037,9,3,3
34009,34009,13,2,1
18137,18137,5,0,2
30029,30029,33,7,11
21143,21143,2,0,1
17021,17021,6,3,3
39117,39117,3,1,0
56001,56001,5,3,1
40117,40117,2,0,0
27061,27061,3,1,0
53003,53003,3,0,2
39157,39157,9,8,2
51145,51145,2,2,0
31001,31001,5,2,0
21019,21019,11,1,3
21097,21097,8,5,1
23015,23015,22,1,3
1075,1075,1,1,0
29119,29119,5,4,1
55085,55085,5,1,2
28115,28115,5,1,3
26149,26149,11,1,4
30053,30053,7,4,2
2270,2270,9,3,2
42035,42035,3,1,1
18001,18001,3,1,0
54007,54007,4,2,2
37029,37029,3,1,0
36037,36037,19,1,6
5009,5009,4,4,1
38003,38003,4,0,0
55047,55047,4,2,1
40091,40091,7,4,5
39115,39115,2,0,0
42061,42061,11,2,1
17105,17105,2,3,1
18059,18059,5,1,2
28123,28123,6,5,1
30047,30047,10,5,1
47145,47145,8,1,5
27021,27021,3,1,0
29073,29073,4,1,2
40095,40095,3,1,2
48199,48199,6,3,5
54083,54083,15,3,3
13103,13103,50,3,11
18053,18053,11,3,8
51091,51091,1,1,0
39143,39143,15,9,4
1107,1107,4,3,2
40047,40047,34,3,8
30001,30001,3,1,1
48279,48279,3,1,1
36031,36031,7,0,2
16079,16079,5,1,2
48037,48037,28,9,16
18113,18113,8,1,1
27035,27035,18,0,2
36095,36095,1,0,0
17103,17103,2,2,0
5101,5101,1,1,0
24001,24001,7,0,3
8045,8045,11,4,2
37047,37047,55,15,27
46091,46091,1,0,0
26151,26151,10,3,1
37163,37163,15,7,8
48397,48397,5,5,2
1105,1105,6,2,3
40023,40023,5,4,1
48399,48399,1,1,0
17185,17185,1,0,2
41003,41003,15,3,3
54087,54087,3,2,0
23017,23017,18,6,7
51009,51009,10,3,5
51173,51173,5,1,2
51073,51073,8,2,4
41049,41049,2,1,1
21213,21213,7,4,2
26007,26007,1,0,0
51093,51093,4,2,1
47079,47079,11,2,5
40045,40045,1,0,1
39083,39083,3,4,0
36019,36019,9,4,3
49033,49033,2,2,2
26165,26165,4,1,2
41011,41011,10,4,3
13209,13209,2,2,1
22029,22029,4,1,1
41065,41065,2,1,0
13213,13213,3,1,2
17099,17099,3,1,0
22077,22077,8,7,4
18109,18109,4,0,3
42109,42109,4,1,1
18133,18133,3,0,1
21225,21225,5,0,2
53019,53019,1,0,1
42115,42115,6,2,2
5073,5073,2,1,1
18107,18107,7,0,1
18069,18069,3,1,3
13193,13193,1,0,0
18139,18139,2,0,0
26073,26073,10,0,2
18079,18079,2,0,1
48331,48331,4,4,2
53065,53065,7,3,3
17147,17147,3,1,0
20053,20053,2,0,1
18077,18077,3,2,2
27005,27005,10,1,4
37037,37037,9,2,3
36009,36009,20,3,4
47109,47109,2,1,3
55078,55078,2,0,0
18043,18043,12,2,4
51683,51683,10,0,5
17109,17109,2,0,0
42009,42009,10,2,2
28005,28005,2,1,1
17107,17107,3,1,1
16051,16051,7,2,6
24009,24009,3,0,1
2240,2240,7,1,1
19147,19147,2,0,1
55017,55017,12,3,2
12013,12013,3,0,4
16077,16077,2,0,0
16055,16055,24,8,3
27171,27171,1,0,0
16069,16069,9,2,3
8081,8081,3,3,0
13061,13061,2,2,1
26103,26103,8,6,1
6093,6093,2,2,0
13105,13105,3,2,1
21077,21077,2,2,0
41027,41027,6,3,2
13011,13011,1,0,1
2195,2195,2,0,0
31153,31153,14,6,3
20179,20179,1,0,0
19045,19045,10,1,4
5011,5011,2,0,0
47063,47063,8,1,7
1025,1025,2,4,1
35023,35023,2,0,2
18093,18093,6,4,1
27119,27119,5,0,6
51177,51177,10,2,7
37099,37099,4,3,1
40049,40049,3,2,2
17071,17071,3,1,2
39005,39005,2,0,2
32019,32019,14,6,10
37091,37091,4,1,3
54015,54015,6,3,2
19037,19037,3,1,1
26031,26031,1,0,1
18007,18007,3,1,2
54063,54063,2,2,0
49021,49021,8,2,1
37193,37193,5,6,1
39107,39107,8,2,2
22115,22115,10,4,3
39011,39011,2,0,1
23021,23021,3,0,3
19169,19169,8,3,1
36075,36075,16,1,1
48381,48381,41,6,12
47099,47099,5,1,1
16049,16049,3,1,0
48143,48143,4,1,2
37095,37095,1,0,0
5057,5057,6,2,3
47155,47155,16,8,3
19133,19133,3,0,2
8071,8071,2,2,0
19137,19137,6,1,2
40113,40113,15,6,6
47171,47171,5,4,0
24035,24035,4,1,3
31139,31139,1,0,0
37175,37175,5,2,1
1067,1067,2,0,1
19121,19121,7,0,3
37137,37137,10,3,5
8067,8067,5,4,1
49025,49025,3,1,0
21001,21001,4,1,2
30057,30057,2,0,1
21217,21217,8,1,3
21075,21075,4,2,1
37197,37197,4,2,1
20117,20117,2,0,0
1093,1093,5,3,1
17073,17073,6,5,0
27091,27091,1,0,1
41071,41071,6,0,2
6069,6069,5,1,4
5043,5043,10,7,7
30021,30021,1,1,0
19181,19181,1,0,0
22007,22007,24,6,4
28131,28131,5,2,2
48111,48111,1,0,1
18099,18099,3,0,1
30023,30023,2,1,0
51570,51570,7,0,4
13231,13231,1,0,0
12017,12017,20,8,7
37015,37015,5,0,3
49043,49043,4,1,2
29179,29179,2,3,1
46093,46093,7,0,3
20015,20015,7,2,5
30011,30011,1,2,0
19091,19091,3,1,0
47131,47131,5,1,1
41015,41015,5,0,1
21209,21209,16,4,6
31065,31065,1,0,0
50015,50015,8,0,2
21123,21123,1,0,1
48179,48179,8,1,6
41013,41013,3,1,1
46111,46111,1,0,1
55003,55003,4,4,1
23023,23023,9,1,2
21211,21211,8,4,1
38085,38085,1,1,0
22009,22009,2,3,1
28025,28025,9,1,9
13315,13315,3,1,1
6011,6011,4,0,1
13087,13087,13,4,7
41059,41059,14,6,2
48187,48187,14,4,4
47051,47051,10,2,4
17057,17057,1,0,1
20087,20087,4,4,1
19161,19161,6,1,3
39145,39145,12,5,6
41061,41061,2,0,1
55005,55005,9,7,1
54089,54089,3,1,3
36079,36079,9,1,0
35028,35028,1,0,0
41053,41053,6,3,2
55053,55053,6,4,1
13175,13175,8,7,3
28137,28137,1,1,1
21133,21133,4,3,1
40073,40073,3,1,1
22067,22067,12,4,6
31185,31185,4,0,4
38023,38023,1,0,1
18023,18023,5,1,3
40013,40013,6,1,2
18179,18179,3,1,1
55021,55021,11,3,0
21119,21119,5,3,1
32033,32033,2,0,1
42103,42103,9,5,1
12123,12123,7,1,12
12067,12067,1,0,1
51197,51197,7,0,3
29131,29131,2,2,1
51083,51083,5,2,2
1029,1029,5,0,2
22003,22003,3,2,0
39039,39039,5,4,3
47005,47005,3,3,0
27127,27127,1,0,1
5071,5071,5,1,1
16067,16067,2,0,2
54045,54045,17,3,6
36011,36011,14,1,1
2220,2220,1,0,1
48207,48207,1,0,0
35027,35027,4,2,2
8085,8085,10,2,3
40063,40063,3,2,1
15007,15007,9,4,2
26027,26027,9,0,3
5111,5111,11,2,6
29221,29221,6,1,2
22083,22083,4,1,2
19059,19059,4,1,2
48467,48467,11,5,2
54067,54067,7,3,5
8039,8039,2,3,0
21085,21085,5,2,1
27153,27153,2,0,1
21089,21089,4,4,0
51135,51135,3,3,3
31119,31119,6,0,2
47129,47129,7,4,2
46041,46041,4,1,1
41007,41007,4,3,1
48353,48353,3,1,2
50013,50013,2,0,2
13169,13169,5,2,2
42117,42117,3,0,1
27159,27159,1,2,0
34041,34041,5,3,0
4023,4023,3,0,2
29125,29125,3,0,1
48329,48329,29,11,5
39119,39119,14,4,14
8125,8125,1,1,0
44005,44005,8,0,2
26019,26019,1,0,1
37061,37061,17,4,5
28023,28023,5,2,1
48169,48169,2,1,0
27133,27133,1,0,1
53039,53039,4,3,2
36033,36033,3,0,2
45027,45027,6,6,0
40005,40005,4,5,1
20055,20055,4,1,1
27013,27013,9,4,7
18101,18101,1,0,1
40009,40009,3,2,0
13281,13281,2,2,0
29219,29219,5,1,1
22113,22113,17,2,8
36053,36053,5,1,2
2185,2185,4,3,1
49003,49003,2,1,0
45037,45037,9,5,3
1059,1059,10,1,2
47069,47069,14,4,8
27017,27017,6,2,0
51119,51119,4,2,1
28037,28037,1,1,0
32017,32017,1,1,0
19107,19107,1,0,1
36123,36123,5,0,0
19027,19027,1,0,1
50027,50027,17,1,5
55093,55093,4,1,0
48229,48229,2,2,1
56033,56033,3,1,2
51167,51167,12,4,5
30091,30091,1,0,1
5079,5079,1,0,1
27125,27125,3,0,0
37033,37033,1,0,0
36107,36107,2,0,0
5083,5083,8,5,1
31053,31053,3,1,0
36121,36121,11,0,0
48145,48145,1,0,1
29207,29207,3,0,0
48277,48277,35,7,4
37009,37009,4,2,2
55075,55075,7,2,2
8105,8105,5,2,1
51163,51163,1,0,0
55033,55033,11,3,3
1019,1019,7,7,4
5103,5103,4,2,2
31157,31157,6,0,3
51690,51690,5,2,3
51085,51085,4,0,2
29013,29013,1,0,0
18073,18073,1,0,0
22031,22031,8,1,2
13229,13229,1,1,0
39135,39135,13,5,5
26093,26093,4,2,1
13227,13227,2,1,0
2100,2100,3,0,2
6063,6063,3,0,0
21107,21107,25,8,7
17067,17067,3,2,0
19017,19017,4,1,1
13091,13091,5,3,1
21155,21155,3,3,0
46065,46065,5,0,1
54051,54051,3,2,1
17127,17127,8,2,4
39077,39077,4,1,2
22087,22087,19,3,6
28147,28147,4,4,1
50005,50005,11,1,5
49045,49045,3,1,0
18123,18123,3,1,0
38041,38041,1,0,0
5099,5099,1,1,0
51141,51141,3,1,2
21043,21043,3,1,1
51580,51580,2,0,1
48013,48013,11,7,3
55095,55095,3,2,2
17117,17117,3,1,2
51001,51001,11,4,11
17027,17027,3,0,1
22127,22127,2,1,0
51127,51127,2,0,0
39175,39175,1,0,1
27019,27019,8,4,1
20121,20121,1,1,0
51169,51169,1,0,1
51101,51101,1,0,1
21167,21167,4,2,3
12029,12029,6,5,1
46015,46015,1,0,1
51027,51027,6,2,3
48325,48325,8,6,4
48273,48273,2,1,0
45039,45039,7,3,4
12007,12007,3,0,0
51011,51011,5,3,2
49037,49037,2,1,1
17041,17041,2,1,0
54047,54047,11,6,4
47061,47061,2,0,1
21229,21229,5,1,2
48231,48231,5,1,2
47103,47103,2,2,2
48117,48117,3,2,4
21149,21149,1,1,0
26141,26141,1,2,0
42083,42083,4,1,1
19117,19117,1,0,1
1111,1111,2,2,2
48059,48059,3,1,0
28145,28145,2,0,1
48095,48095,1,1,0
21153,21153,1,1,0
17145,17145,5,1,4
18103,18103,5,2,1
29147,29147,1,1,0
48465,48465,17,7,2
17137,17137,6,0,2
47049,47049,1,0,0
29029,29029,6,0,1
41041,41041,5,2,2
13079,13079,9,3,12
37169,37169,7,5,1
48427,48427,7,6,1
21127,21127,3,3,0
37185,37185,4,4,3
36051,36051,12,1,3
37055,37055,6,0,3
48219,48219,5,3,0
29067,29067,1,0,1
37141,37141,9,3,4
20125,20125,4,1,3
5065,5065,1,1,0
5019,5019,4,2,1
45009,45009,9,3,6
19039,19039,1,2,0
4011,4011,1,1,2
48305,48305,3,2,0
17013,17013,2,0,0
55131,55131,15,0,3
48073,48073,6,5,2
48337,48337,3,4,0
5105,5105,5,4,0
40127,40127,2,2,0
26087,26087,7,3,2
8117,8117,4,3,1
18149,18149,3,1,3
37077,37077,10,6,2
13187,13187,1,2,0
21171,21171,1,1,0
29223,29223,3,2,2
17055,17055,9,2,1
48265,48265,6,7,1
28021,28021,9,5,5
17189,17189,2,1,0
48419,48419,3,2,1
21003,21003,4,3,1
48473,48473,1,1,1
48021,48021,13,10,1
27139,27139,7,1,3
18009,18009,1,2,0
51131,51131,3,2,0
55089,55089,2,0,1
20189,20189,1,0,1
48123,48123,3,3,0
5041,5041,2,1,4
26063,26063,5,0,1
55081,55081,6,2,2
26139,26139,21,5,4
18013,18013,4,0,3
48065,48065,1,0,1
55019,55019,2,0,0
55115,55115,17,0,1
21061,21061,2,0,0
18117,18117,5,7,5
13251,13251,3,3,0
29015,29015,4,1,3
26043,26043,4,2,4
16053,16053,2,1,0
26059,26059,4,1,0
8014,8014,3,1,1
55057,55057,1,1,0
21063,21063,2,1,1
1119,1119,4,5,0
21007,21007,3,2,1
17069,17069,1,0,0
5059,5059,2,2,1
13199,13199,5,4,2
48127,48127,3,3,1
39159,39159,4,1,1
51075,51075,4,1,1
39009,39009,7,2,2
51007,51007,3,1,1
29035,29035,1,1,0
55123,55123,3,0,2
51023,51023,5,1,0
27029,27029,1,0,0
48007,48007,4,1,3
19189,19189,3,0,1
19011,19011,2,1,1
51121,51121,8,3,3
48107,48107,3,0,1
13241,13241,1,1,0
50003,50003,15,1,2
29049,29049,2,1,1
13303,13303,4,1,2
13321,13321,9,3,11
1011,1011,9,4,3
47135,47135,2,3,0
12065,12065,1,0,1
36043,36043,4,7,3
38013,38013,1,1,0
35031,35031,7,4,1
1037,1037,3,1,2
51750,51750,2,0,1
51183,51183,1,0,0
21237,21237,8,1,8
12037,12037,3,2,1
51139,51139,1,0,2
2150,2150,9,2,0
29065,29065,1,0,0
20137,20137,1,1,0
26155,26155,5,1,2
55107,55107,2,1,0
21021,21021,10,0,5
49015,49015,1,0,1
13299,13299,5,4,4
48161,48161,3,3,2
48051,48051,2,1,1
17169,17169,1,1,0
46019,46019,2,0,0
49029,49029,1,0,1
56005,56005,6,4,0
21039,21039,1,0,1
37039,37039,3,1,2
40125,40125,12,5,7
40015,40015,7,7,0
55127,55127,11,5,1
42065,42065,1,1,0
19005,19005,2,0,1
13291,13291,1,2,0
35057,35057,6,3,3
46011,46011,5,0,2
51685,51685,2,0,0
55077,55077,1,0,1
48373,48373,3,4,3
13065,13065,4,1,1
16075,16075,2,1,1
12045,12045,2,0,1
21081,21081,3,3,2
48047,48047,1,1,1
40029,40029,2,1,1
40133,40133,3,2,1
36073,36073,9,2,2
2068,2068,3,1,0
47181,47181,3,2,1
8037,8037,8,5,2
16035,16035,2,1,0
38009,38009,1,2,0
13039,13039,2,0,1
21025,21025,4,0,1
30067,30067,4,3,1
48471,48471,19,3,11
8103,8103,1,1,0
41009,41009,7,2,4
28127,28127,7,4,4
26009,26009,1,1,0
21185,21185,7,2,4
54057,54057,3,1,0
51678,51678,1,0,0
20063,20063,1,1,0
21137,21137,5,0,2
16081,16081,2,0,1
54043,54043,4,1,3
13239,13239,1,0,0
55137,55137,3,1,0
8073,8073,2,0,0
48055,48055,4,4,2
29203,29203,2,1,1
32013,32013,2,0,1
37117,37117,13,3,8
6005,6005,3,2,0
40033,40033,1,1,0
39053,39053,4,1,3
28119,28119,1,1,0
13181,13181,3,2,0
21197,21197,2,1,1
33007,33007,4,2,2
17203,17203,2,2,0
5003,5003,4,1,1
22053,22053,17,8,5
16059,16059,2,1,1
51051,51051,1,0,1
48323,48323,2,1,0
56015,56015,1,1,0
17187,17187,2,0,0
48197,48197,1,2,0
49007,49007,3,2,0
48315,48315,5,1,1
18129,18129,3,0,3
18061,18061,2,1,2
17193,17193,1,0,1
55103,55103,3,0,0
47027,47027,2,2,1
23027,23027,6,0,0
47111,47111,2,2,1
48165,48165,4,0,4
17171,17171,1,6,1
47057,47057,5,3,5
21087,21087,1,2,2
51610,51610,3,0,5
20149,20149,3,1,1
48247,48247,3,0,1
26129,26129,2,2,0
26111,26111,4,2,3
29001,29001,7,4,3
55011,55011,3,0,0
27079,27079,1,1,0
27039,27039,1,2,0
36017,36017,5,2,1
31071,31071,1,2,0
40075,40075,3,2,1
8099,8099,1,0,1
40081,40081,5,2,7
16085,16085,2,0,0
22093,22093,3,1,2
39097,39097,1,0,0
26105,26105,2,2,0
41001,41001,4,1,2
47071,47071,4,1,3
17053,17053,1,0,1
26143,26143,2,1,1
40071,40071,3,1,1
48281,48281,4,1,2
30035,30035,3,1,2
48457,48457,5,6,0
56037,56037,1,0,1
48189,48189,4,0,3
51830,51830,3,0,1
48413,48413,1,1,0
39075,39075,1,2,0
39055,39055,3,0,0
48003,48003,3,0,0
37059,37059,3,0,2
21091,21091,1,1,0
47023,47023,3,1,2
29017,29017,4,1,0
20175,20175,2,1,3
19129,19129,2,1,1
35006,35006,5,1,1
54077,54077,14,3,3
35053,35053,3,0,3
24011,24011,3,0,0
48259,48259,3,1,0
19031,19031,3,1,1
21033,21033,4,2,0
55119,55119,2,0,0
46005,46005,1,0,0
19029,19029,1,0,0
54073,54073,1,0,1
8019,8019,2,0,2
19097,19097,4,3,2
19123,19123,3,0,2
26107,26107,5,0,2
24029,24029,1,0,0
48071,48071,5,3,3
12051,12051,6,4,7
29209,29209,3,1,1
38091,38091,1,1,0
5117,5117,1,1,0
13279,13279,9,5,4
42057,42057,1,0,0
19063,19063,2,1,0
19157,19157,1,0,0
19093,19093,2,0,0
48505,48505,1,0,0
47085,47085,3,0,1
18173,18173,6,4,1
19085,19085,1,0,0
37173,37173,3,2,0
6049,6049,2,5,3
53047,53047,4,2,0
21159,21159,2,3,0
20095,20095,1,1,0
27151,27151,3,0,2
18025,18025,2,1,1
26133,26133,2,1,0
19019,19019,5,0,0
20077,20077,1,0,0
21233,21233,3,0,1
54021,54021,2,1,0
35019,35019,1,0,1
16009,16009,4,2,1
22049,22049,2,2,0
18055,18055,4,4,0
22041,22041,3,0,0
21175,21175,3,1,1
39031,39031,2,0,1
29055,29055,3,2,1
19047,19047,2,2,1
20013,20013,2,1,0
48379,48379,2,1,0
39033,39033,1,0,0
13019,13019,5,2,2
54041,54041,4,1,1
39073,39073,3,6,1
48425,48425,1,1,0
21239,21239,7,1,1
18011,18011,7,6,2
32029,32029,3,0,4
28125,28125,2,2,0
37177,37177,2,0,1
38057,38057,1,0,2
46121,46121,6,3,2
37113,37113,4,1,2
54013,54013,1,0,1
19143,19143,1,1,0
53049,53049,1,1,1
19089,19089,1,0,0
29101,29101,2,2,0
13147,13147,3,6,1
2164,2164,2,1,0
48351,48351,2,3,0
18083,18083,2,2,0
18075,18075,2,0,2
47007,47007,1,1,0
12077,12077,3,3,0
19173,19173,1,1,0
18087,18087,3,0,1
16041,16041,1,1,1
48455,48455,5,4,3
45071,45071,9,4,4
31163,31163,1,0,1
55129,55129,3,1,0
39171,39171,2,0,0
27105,27105,1,2,0
27161,27161,1,0,0
20139,20139,1,0,1
46109,46109,2,4,1
51181,51181,1,0,0
26053,26053,2,2,0
29137,29137,3,1,2
44001,44001,5,0,2
13267,13267,1,0,0
39047,39047,1,0,0
21161,21161,2,0,3
48469,48469,2,2,1
16013,16013,1,1,0
17003,17003,4,1,3
42015,42015,4,0,0
13161,13161,2,3,0
5095,5095,5,3,1
21173,21173,1,0,0
12047,12047,1,1,0
51071,51071,3,2,0
31095,31095,1,1,0
48253,48253,2,3,0
13171,13171,3,0,3
13317,13317,3,2,0
26039,26039,1,0,0
6027,6027,1,0,0
5121,5121,3,1,0
55013,55013,4,0,1
30061,30061,1,2,0
37145,37145,2,1,1
47121,47121,3,2,1
53001,53001,2,1,1
29169,29169,5,0,1
18115,18115,1,1,0
53031,53031,1,0,0
40067,40067,2,0,1
6035,6035,1,0,1
38077,38077,5,1,2
29121,29121,2,2,1
31147,31147,1,0,0
17085,17085,1,0,0
8047,8047,2,1,1
48415,48415,2,3,0
13263,13263,2,0,0
5001,5001,3,2,1
47089,47089,4,3,1
17015,17015,1,0,0
40105,40105,2,1,0
27167,27167,4,2,1
48193,48193,1,1,0
5061,5061,1,1,0
35051,35051,2,2,0
29045,29045,1,0,1
21205,21205,5,6,1
48067,48067,6,7,2
13093,13093,1,2,0
51147,51147,4,1,1
39001,39001,1,1,0
53017,53017,2,1,0
36041,36041,1,0,0
48443,48443,1,0,0
27015,27015,2,2,0
54035,54035,3,0,0
29033,29033,1,1,1
51185,51185,5,2,0
51600,51600,1,0,0
27083,27083,1,0,0
28009,28009,2,1,1
19159,19159,1,0,0
13053,13053,2,1,0
17135,17135,3,0,0
17061,17061,1,1,0
56003,56003,2,1,1
26157,26157,2,0,2
26003,26003,1,1,0
48043,48043,4,2,3
38099,38099,1,0,1
27173,27173,1,0,1
21223,21223,1,2,1
41055,41055,2,1,0
18047,18047,5,1,2
31015,31015,1,0,0
